2.441317089246743954e-01,-8.639049834032340724e-01,-6.446885442815004641e-01,-3.715774485664335991e-02,-1.781250953577985019e+00,-1.737910767160436798e+00,-4.447092049614174147e-01,1.365888534364694928e+00,8.049085061915065564e-01
3.352596628110938726e-01,-1.663546284401165032e+00,-4.812458472303408286e+00,-3.354805091833636066e+00,-4.876329731359986042e+00,-9.439685065066795167e-01,1.333760073600621210e+00,-1.264328820945576304e+00,-6.049414825290173880e-02
-6.263868725497504508e-01,-4.765075209134562728e-01,4.186166180371569956e-01,-3.670783836103632680e-01,-7.656750958317187772e-01,3.967195876351689021e-01,-2.852165311460802322e+00,1.264300952215746676e-03,-5.035587142844816233e-01
1.391571626896084268e+00,-8.007083908328589406e-01,-3.753943930797931650e-01,-1.141457539754589412e+00,-2.154722870037632632e+00,3.605073475289099605e+00,1.031658927452777430e+00,4.444527705785452643e-01,4.737501219926502638e-01
1.184303714274219876e+00,5.836176999928395226e-01,-9.582400695578071614e-01,-1.276498293073072610e+00,-3.786746758492625098e-01,-1.671911913241070913e+00,1.587623990184517275e+00,1.626033951866587390e+00,-1.124095184844478235e+00
-7.201618818577948389e-02,-4.672961040286214285e-01,-1.663182200774166342e+00,-3.412595434087269730e+00,-1.133838975256258541e+00,2.334583217146178669e+00,-4.908251458327920203e-01,-1.499111185214181408e+00,1.543572612343226125e-02
-7.695638340191464088e-01,-1.346641738876573235e+00,-2.230350340076822757e+00,3.639443137602830891e+00,2.670770607975010869e+00,-5.877283172357874452e-01,1.609671196972184415e+00,1.547351526292174206e+00,2.308112005927074328e+00
1.186277067542582664e+00,1.023114308213965984e-01,-4.512768765374469027e+00,-1.151700611227363114e-01,-1.781378531278594801e+00,-2.066950310085643228e+00,2.913697079039863080e+00,2.345226174307868838e+00,2.242851121685350557e-02
3.184408005482233683e+00,-1.740989327931271813e+00,-2.453781816096800128e+00,-5.979159814288605990e-01,-1.185271442964742628e+00,-1.011711417905055699e+00,-9.790458782993782805e-02,8.401058538543751952e-01,2.229677213556522930e-01
-2.451738621282310238e+00,-4.949442631829370498e-02,2.128513185659335782e+00,1.956309661048805548e+00,7.162473287047608217e-01,-2.732218900597924272e+00,2.820675708620435707e+00,3.097346861454491229e+00,-4.664540870931944971e-02
-2.463547167307518659e+00,-3.507562670760825174e+00,9.005360571607707865e-01,1.978996796181184958e+00,7.962501864469531121e-01,1.592507277854141812e+00,9.949852174103827052e-01,2.298086833046939503e-01,2.218038409309273096e+00
1.321456532916426063e+00,-1.238652236911870208e-01,-1.098827943564721910e-01,1.405358398347464899e-01,-2.935378587351034962e+00,-2.045710019138030855e+00,1.669865273364838920e-01,2.833262216629075958e+00,-9.980833931198425379e-02
-3.751858343173651633e+00,-2.344177839712690670e+00,3.840865355535622250e+00,2.236229787431937233e+00,3.284716098915199112e+00,-1.242555304948866901e-01,3.043122852906555043e+00,3.520657736396453963e+00,7.076026820550356256e-01
-2.099857351588683585e+00,1.657948153758521226e+00,2.198623987950417913e+00,-2.848047980538342294e+00,5.030905071248374938e-01,5.054970162823846369e-01,-1.798697228392132086e+00,8.011465305433311812e-01,-7.270815712850755563e-01
1.443675466094811455e+00,9.182534761100702436e-01,2.175084604468848326e+00,6.711029428120657281e-01,-1.024564085603678842e+00,3.861449965776815318e+00,8.210240714059026113e-01,4.670327787909855033e+00,-1.066346029041016275e+00
-2.095789291501517937e+00,-7.844358928392571872e-01,1.803797318546120021e+00,-9.522452092059088269e-01,-8.281261803927337795e-01,7.226831281604824131e-01,6.643480069177853942e-01,2.570066170741949652e+00,-5.106372869472313170e-01
-3.173527123278310658e+00,-3.269348166938375488e+00,4.093854604336329972e-01,2.194356364353621913e+00,1.330148180238470701e+00,3.507094161098976981e-01,1.977719057080394638e+00,1.723571780654925334e+00,-7.772194034475916613e-01
-1.390366722799081467e+00,-1.851415067359659661e-01,6.489606544915365038e-01,1.299257815406918315e+00,1.019182703196223283e+00,3.698795942642891799e-01,-3.806421321453312689e+00,5.126974878203631736e-01,7.346176816244908148e-01
2.078892408760832922e+00,4.395189232979235250e-02,-1.562657640931880199e+00,8.424043607305968795e-01,-4.083395056452627792e-01,1.901333510686258332e-01,2.263226500489170512e+00,1.093060048454017608e+00,4.390201304014464956e-01
1.293689745260440338e+00,-2.773214922334006793e+00,-2.461558282088149419e+00,-1.281285921459123234e+00,8.465498599652541145e-01,5.518682849970368842e-02,-1.212606720224427281e-01,5.269137930935030578e-01,-5.035418136268436928e-01
-1.533231289727257085e+00,-2.563915866451857095e+00,-5.834122284440350636e-01,1.889389208906785189e+00,2.088646765098685076e+00,-5.302190580263972386e-01,-4.836289532631505850e-01,5.278441257929389341e-02,2.035736702193642778e+00
1.665837033776476961e+00,-1.573665607315079207e+00,-7.885895188251763610e-01,-1.474057453768907955e+00,-1.511941228713988838e+00,-6.711606700965018213e-01,1.016520205720579995e+00,7.704587584068944839e-01,-1.815549749723310846e-01
3.239859557376794541e+00,-2.989875792365046525e+00,9.038442923898533099e-01,-6.665635866694812339e-01,-8.563954217186149354e-01,-3.138787202250403752e-02,9.101136266009942632e-01,7.577912035998888296e-01,2.319973908192995982e-01
-5.309202130736212499e-01,-2.206187430643431924e+00,-2.340162476300837291e+00,8.736428605113033541e-01,-8.162020355839436636e-01,1.076501277489422037e+00,5.231806751439140868e-01,-1.571592597786900303e+00,-8.567283645739024456e-01
-2.984588832887464793e-01,-6.848538591320618707e-02,-2.411921750934717501e+00,-2.994522608405620456e+00,-3.964999889877309336e+00,-2.561335251345759012e+00,2.706106583106105301e+00,9.917832721438841759e-01,7.443048674620001970e-01
-1.028863010909208953e-02,-1.441706253020637707e+00,9.674343703379237880e-01,-2.839198453021286817e+00,-2.672427828474234879e+00,1.664433171830722813e+00,-9.024670062829067696e-01,2.442443972113630402e-01,7.796288835089086877e-01
1.332424857635393423e+00,-6.573944761287759952e-01,-2.086069888519751281e+00,7.963760645277249139e-01,8.502080139241923185e-01,3.071009344513323303e+00,-3.687071665612585925e+00,-1.585961566197663597e+00,1.102943037401821202e+00
-2.078172466709858668e+00,-2.316421722658301263e+00,1.874233597587751987e+00,4.424552651016025351e+00,2.075876347091163421e+00,-8.308476109921272279e-01,2.788494554192536778e+00,3.362613394248459286e-01,-3.513522590845868376e-01
-1.171417102712735359e+00,-2.809005182541028933e+00,-2.669102046731135047e+00,2.896013222385704911e-01,-3.457189983965125890e+00,4.944215837841100525e-01,1.745273367071004778e+00,-9.658998884459812917e-01,-6.254456206253946604e-01
2.455735572934940603e-01,-2.594749491220067483e+00,-2.688750403554194257e+00,-9.606971579025497254e-01,-1.316937270011675265e+00,-2.043100637715501655e+00,-4.964702045336844005e-01,1.029917515941825679e+00,6.270414722468038438e-01
3.284566120407922396e-01,-8.949025982891033459e-01,-2.975756395904221918e+00,-9.437160860948755614e-01,-1.745571557832447773e+00,-1.126863167669533983e+00,2.625341439374553332e+00,4.504336973022141644e-01,-2.161787228481629963e+00
-9.503628149257761226e-01,-1.091637092002970988e+00,-2.802319408547997881e+00,7.514207108398938129e-01,-7.358439030389303248e-01,1.214137406829253640e+00,-3.115701961453201108e-01,-2.121889252325497743e+00,3.443730384065576272e-02
2.809692841376125738e-01,-4.327267290166707525e+00,-2.751305309532738441e+00,6.092659100925688076e-01,-3.656098274181748486e+00,1.469214525235436497e+00,3.683150291138086452e-01,-1.487283440184720140e+00,1.614430823625680134e+00
1.108030028152083624e+00,-8.055479270875920417e-02,2.322354615704418368e-01,-3.873950143517745914e-02,-1.503088094591747303e+00,-2.728145130733000912e+00,9.218469941146369973e-01,1.958367918467476487e+00,1.534613797028558269e+00
-6.048903660819875405e-01,1.538722120419738992e+00,-2.016724371773382707e+00,-1.304782456226580845e+00,-1.705624950140701035e+00,-2.398681017097313184e+00,4.158696249525176469e+00,2.955176703414309713e+00,-9.625889150207205258e-01
-7.912191955582381642e-01,-1.433862360588982421e+00,1.697579020705862973e+00,1.848633686924970432e+00,8.208273721771481846e-01,1.743293856856921176e+00,2.121262687752404119e+00,3.560481791167349641e+00,5.837346305702256766e-02
5.526655873064743041e-01,2.992867085557412654e+00,-3.628062749636110418e+00,6.371662103444402092e-01,-1.511557366859022089e+00,-1.536024474008897522e+00,2.273051155724546746e+00,3.604314316616582747e+00,3.486037440255841391e-01
6.888607091665333026e-02,1.709947650601399971e+00,-1.042657455749008477e+00,2.042167561667971309e-01,-2.381070567495153778e-01,5.998322693085555990e-02,1.817519760949530827e+00,2.763516506491538127e+00,-6.424103060402504006e-01
5.385115633397538071e-01,-7.762000866654388265e-01,9.318021116524606295e-01,-1.511122875688193812e+00,3.940700774667975637e-01,-6.790307559469633825e-01,1.525804564735281366e+00,6.579135295382589899e-01,-4.260790273457146782e-01
-1.681600000022582808e+00,-9.137136495290179017e-01,-1.646885500541091840e+00,-2.516711516686553907e-01,-3.098833452135967281e-01,2.359287420391839030e-01,-2.791228339856233198e-01,7.359854873692134314e-01,-2.590905653904388650e+00
-3.084955896211091897e+00,2.347926708784406458e+00,-6.955845627245758056e-01,-2.380995715798118528e+00,3.656789216320651015e+00,-2.862883672404759050e-01,-3.473715380591425816e+00,-8.418008887161113618e-01,-1.195503364834730187e-01
2.015298813155989244e+00,1.068506626338858734e+00,-3.036601412845778558e-01,1.668455434820082406e+00,-8.998009125589911950e-01,4.611725003942499512e+00,1.076385982071652592e+00,3.864629430693190315e+00,-1.080599844283284261e+00
-6.040103455112276754e-01,-3.787364295804270142e+00,1.473332261213534000e+00,1.001904392434071589e+00,-2.921806833493456601e+00,1.144689533631674694e+00,2.199719574431675539e+00,2.346970484142136826e+00,1.390740748493734247e-01
-1.687566043280530170e+00,-3.321967408563635260e-01,-1.070165854268573469e+00,-1.416345824241126428e+00,-1.519749005091432181e+00,5.261746940681764073e-01,-5.424055477938553027e-01,-3.442130032745037926e+00,8.729193369024381699e-01
-1.370484548615338527e+00,2.167033924655119570e+00,2.081733411709151937e+00,9.561162976383658085e-01,-3.521116597304526863e+00,5.186445213302468549e-01,2.772397714729223583e+00,-1.689695947799152442e-02,-7.467938058313565719e-01
-3.334472756043731057e+00,-1.534445415195528684e+00,-5.741060256503918158e-01,-8.978894660890552881e-01,-1.860316624626758175e+00,-1.142435175354516996e+00,-1.974372689096162814e+00,-2.748098600699995231e+00,-1.413122813450508719e+00
-1.503311725852108705e+00,5.376471532315714175e-01,-2.438890341637932391e+00,-2.434100191880473218e+00,-2.419190310253124476e+00,-9.872321220852249279e-01,1.912303307654478646e+00,6.885156047404822344e-01,4.816175280421157723e-01
2.361483948187055315e-01,6.866070791295812992e-01,-1.169266665641685465e+00,-1.865786158866927336e+00,-2.857443404174231372e-02,2.030229901845533647e+00,-2.219234967536764636e+00,-2.012654560519780755e+00,1.583584329338285634e+00
2.452985472280409418e+00,-2.091656443536504817e-02,5.178936505932663081e-02,1.128307849927617568e+00,2.084618945656401046e+00,-9.243419163838905162e-01,2.849537772724426432e+00,4.129815633664865260e+00,-1.092511288511212486e+00
-9.220898142450244528e-01,5.343047241583587237e-02,-5.974544746113676918e-01,-2.400515329035763035e+00,-1.864097405293435594e-01,-9.415881907768102188e-01,3.005737374195287082e+00,7.939050318663115613e-01,6.632799201624248742e-01
7.636773358713564441e-01,-8.552971487610073753e-01,2.013487827258947149e+00,-1.725561299870829846e+00,-2.327292909909798979e+00,2.694266836482183791e+00,-3.309063199946032707e+00,1.174027618629214231e-02,-1.140289380927459906e+00
-2.519743963785092689e-02,2.589853162932092001e+00,-1.282050065659967597e+00,-1.028066101756482054e+00,-1.187225573858319283e+00,-9.639159457985677637e-01,4.121456294430311473e+00,2.519784801295490873e+00,-2.434215698327510391e-01
-7.863931035497415678e-01,9.415983877050826401e-02,-9.369766062638844595e-01,-4.029271607259085286e+00,8.884367934329893135e-01,1.055334823685307510e+00,-1.359871727616880133e+00,5.579901966643485700e-01,1.467726885294346655e-03
3.045377045532795535e-01,-1.154515975180584464e+00,-1.944793292139165519e+00,-1.122625043447807336e+00,-3.187863476205191837e+00,2.307343586450413930e+00,-1.328889803548341852e+00,-4.053453051320373923e+00,4.562937731772027106e-01
1.877414407402213881e+00,1.261469487673485546e-01,-2.316106170314279122e+00,8.722285300969354616e-01,7.801975747009637363e-01,-1.453833026043149346e+00,1.891524335851474170e+00,3.007326203836295342e+00,-7.482057910059597416e-01
-4.420552027750224156e-01,2.175260169337178695e-02,1.865440773989313961e+00,1.478372661183155579e+00,-2.374637829185476612e+00,4.245438187430972121e-02,2.546070880170297812e+00,1.445796606783641192e+00,-1.163391376806118815e+00
1.683863306804423088e+00,-1.744956305154164333e+00,-1.972348079353971828e+00,-1.005000853950883011e+00,-4.037890069859511044e-01,4.033269330755657744e-01,1.282622770605236440e+00,7.392103294436471739e-01,9.840827635445869026e-01
-2.819952613381424555e-01,2.383037597911474847e-01,3.399630881709052588e-01,-8.774349559253137310e-01,1.153271966842408958e+00,2.153107103015807322e+00,-2.529643608710697045e+00,-2.327413826816869813e-01,1.948703651485582666e+00
-6.234351897492094174e-01,1.796058019885915513e+00,1.109785252822607982e+00,-9.795146881671490391e-02,-2.809053363776947698e+00,1.141084774484500963e-01,1.995633456616613177e+00,1.778320964707786223e+00,8.039659782552117662e-01
-5.218951725008156295e-01,-5.022021665127477164e+00,-1.461007637567160344e+00,-1.468810093761457880e+00,9.299932285304768342e-02,-1.913277707224791069e+00,-1.961744612230295282e+00,-1.024996922444153302e+00,4.356739366593427309e-01
4.748190861548735597e-01,-4.157228949873848833e+00,-9.760625587820708216e-01,-3.177937072599883006e+00,-4.245209140791563751e-01,4.097595064726664571e-01,-1.121564027310688161e+00,-1.134079026555780079e+00,1.754413409448702110e-01
1.532029903013950811e+00,-3.407006271615490967e+00,6.237353720936660295e-01,-1.967888494335217509e+00,-2.352602821934173249e+00,-8.674856238834549593e-02,-6.652319531594856894e-01,-7.402152935793795407e-01,8.546781414172677227e-01
-1.842288872000066302e+00,7.909930754147027621e-01,-4.399543286191959224e-01,-1.028395246483483572e+00,-4.276923958263673109e-01,2.643482197398956401e-01,-3.046175225574989653e-01,-9.306373435490548074e-01,-6.038831768520288579e-01
-7.206847980731800885e-01,-3.181586138918305107e+00,-1.312606983265593996e+00,-2.401045239443605261e+00,-4.228482733538857730e+00,6.234142515188640932e-01,4.429855567281035800e-01,-2.811910764026027465e+00,1.004521367147888533e+00
5.019909447052915974e-01,-1.978372183114550209e+00,-2.562871324801006878e+00,-1.368803658447404814e+00,-7.912721409944539763e-01,1.295288930246873971e-01,-1.259100511235438535e+00,1.323686827075197803e-01,-7.216477536103333978e-01
-1.971905960494569010e+00,2.902981358797378508e-01,5.529335743012986359e-01,-4.024496834133275414e+00,-1.247762182283232324e+00,2.841540119890435534e-01,-1.061446958684189923e+00,2.886202657765037927e-01,-6.708977547300077893e-01
-3.874358052840495281e-01,2.934439839094626912e-02,-1.360544913623781271e+00,3.594014981587645430e-02,-2.664081562417742743e-01,2.096365715045203082e+00,-2.329901008508092008e+00,-2.824281042322579260e+00,5.544957520651886407e-01
-1.272118533519283723e+00,-1.186053165539050713e+00,1.126176567778859328e-01,2.690358339428932322e+00,1.160896944194551139e+00,8.363116607747930198e-01,-1.165554705865579077e-01,3.721212678772033433e-01,-4.401994361716646265e-01
-7.014086910467800529e-01,-1.606355223719750924e+00,-3.128730570065195948e+00,-2.714616697560840120e+00,1.466388691447684245e-02,3.374858587833027279e-01,-6.439872065248639643e-01,1.631460015445929113e-02,7.317461313779481946e-01
6.086336415927582344e-01,4.524573414146157990e-01,1.842179715959810782e+00,-1.044070819139724104e+00,-2.433384050031074608e+00,6.388241051370447954e-01,-4.698385971675045347e-02,2.382812188816266996e+00,1.304008134646727768e-01
-2.165478591116005713e-01,4.265656510937687607e-01,6.762576479772057780e-01,-1.711303856118997047e+00,-9.339898634534294919e-01,1.754166152971912807e+00,-3.530453350367483534e+00,-3.524606375082971699e+00,1.679967558170048392e+00
-7.855667601951211720e-01,-2.296426823037350129e+00,-9.964096257610811636e-01,-2.355223896829900632e+00,-1.908189104372822520e+00,8.807548371444017254e-01,-2.122834435532885422e+00,-2.386095495524211074e+00,-8.984945591076599625e-01
-2.132668461954495776e+00,1.827280844590306597e-01,-4.404452957680202729e+00,8.660460396902158742e-01,1.268424471698125000e+00,1.378590177416654239e-01,-2.831300329898863710e-01,-3.173178065673967652e+00,-8.045882368074331881e-01
4.698210735155063933e-01,-3.088118801278371128e-01,2.990141569293758295e-01,-1.719370755663675254e+00,-2.885273212576258128e+00,2.857704595557946980e+00,2.615670241038885457e-01,3.216661670034779430e-01,-7.713468552981427306e-01
1.227400112888162642e+00,-2.751911950541461760e+00,-4.444169585401147593e-01,-1.779580399856490747e+00,2.364870023861085357e-01,-6.018695429279585785e-01,1.474818173858132742e+00,1.955551013089531498e-01,-5.498276570843323857e-02
3.695586816962966648e+00,-2.791310170498364940e+00,3.814013316424604838e-01,5.734900271175509268e-01,-1.310455218754142281e+00,3.065342219653117706e-01,1.088544706021137731e+00,-5.960504147343508308e-01,-6.849087258042545479e-01
2.021900686082661824e+00,-1.463440350770845555e+00,-1.164702347234485735e+00,-1.094389094474856883e+00,-2.794654320665506120e+00,-1.264719778389556737e+00,3.011010962427571602e+00,1.519314024467476543e+00,1.829299390903830647e+00
1.825760942503671380e+00,-5.879675906616479431e-01,-1.465805975610673384e-01,-6.001372701145288868e-01,-1.850205382611293636e+00,-1.385756496095985613e+00,8.376437014618760557e-01,6.923135382578629038e-01,2.435064244098447961e-01
-1.370701857028909343e+00,-1.900592426628639142e+00,2.751305462458471851e+00,8.159821085084060233e-01,-2.541226874213431852e+00,3.869700544816936816e+00,9.722520396047876767e-01,5.838865058062776559e-01,-1.191314873267081520e+00
2.023130807324277747e+00,-1.915798332941514470e+00,-3.194144091241051253e-01,-1.174247016757949513e+00,-1.799555937054457155e+00,-1.667560353743316570e+00,1.453686039595916579e+00,5.004841986065049486e-01,2.092734639772345084e-03
-2.045085307897461568e+00,-3.086393202157388105e-01,-8.963654509219236566e-01,1.155258497968481013e-01,1.935256363920887512e+00,3.882314029716366077e-01,-1.700229478033374431e+00,4.813336520059510182e-01,-5.291642333537586174e-01
-1.754321322440638209e+00,-3.135715615189787364e+00,-3.405146564828292810e+00,-6.426390575671696581e-01,-1.470356152019574258e+00,-3.020726987975781430e-01,-4.449720363244091814e-02,-1.924769464400731156e+00,-5.138354051152254076e-01
-2.826564476130825065e-01,-2.596917354962852365e+00,2.513137380807587640e+00,7.691429775831859494e-01,1.486095012084927003e-01,7.370641692007409151e-01,1.090125728423555262e+00,5.327567976969542762e+00,7.847131878612990663e-01
-1.886008416684885614e-01,-1.474455690191164070e+00,-2.615983326773085427e+00,-1.068696829799542281e+00,-8.570534030397667369e-01,-2.258861670416773215e+00,4.540910748296766997e-01,1.273737106941461361e+00,5.544856995440350378e-01
-1.122168298313066304e+00,-1.066558775193825026e+00,1.242982871266535838e+00,-1.465741340438472928e+00,-2.471510258398329274e+00,2.120481216490740506e-01,2.234922382088189163e-02,2.005540031170442106e+00,-2.832380889106871774e-02
1.388244935414475467e-01,-1.478923795865519697e+00,8.772153660941621744e-01,-1.735921265517023082e+00,-3.804452064829495939e+00,2.227932728168394494e+00,-9.238533454509849641e-01,2.253493474762249260e-01,-8.572300370459200181e-02
-1.430643238167402131e+00,1.119019021463635521e+00,-5.284390716936835375e+00,-2.506214661821811518e+00,-3.117649417744871698e+00,-2.314238477862576637e+00,2.220601869749535773e+00,2.283482505877689306e+00,-4.467975256662417016e-01
1.049103298966502784e+00,-1.870181861172641291e+00,-1.451748396649078510e+00,-1.965015179007221224e-01,-2.282198679142391828e+00,2.827171461060864033e+00,-2.708174749766361078e-01,-5.056457249060073433e-01,1.134591639237980676e+00
-4.165524127371207364e-01,-1.703528575574656534e-01,1.219801997569066820e+00,1.433857682945706591e+00,-1.972195819705693909e+00,5.292822399399418565e+00,-4.600327928735832295e-01,5.890566916902963968e-01,7.522842454013499436e-02
7.124197350719951860e-02,8.134659271080530996e-01,-1.163513737738745224e+00,-1.858411274601390328e+00,-2.002742933759075861e+00,-2.330705516332045590e-01,1.382039343259158226e+00,1.187130725587190128e+00,-7.200123370862023808e-01
-1.147427808689971185e+00,-5.070673711711100040e-01,1.536867948310016274e+00,4.213700761504125536e-01,-1.332870525327221056e+00,-1.383835830573660886e-01,1.451697346122979626e+00,2.677878519900348309e+00,4.553795352548500180e-02
-5.470838038943954817e-01,-4.807942793131223524e-01,-4.619719829561374169e+00,-2.359793599368071426e+00,-2.188898339193915632e+00,-1.510754823052751661e+00,2.061682890550723180e+00,-6.115932235550736173e-02,1.849384667332035992e+00
-2.457630076090477012e+00,-1.467967364177255263e+00,7.839990107386325402e-01,2.228557678735654690e+00,-8.126249564631025102e-01,-9.642065147033589412e-01,2.457453951045176055e+00,-1.424455976849716698e+00,2.302150117232962256e-02
-5.475693518428634832e-01,-4.150744943630554573e+00,-1.428473801077795535e+00,2.230001759001573269e+00,-2.497700672619796780e+00,4.136478318686822142e+00,1.437584362888269185e+00,8.152573617086175117e-01,-1.354044567898778251e+00
5.704461167683587686e-01,9.200235758227519600e-01,4.966381637012526884e-01,-4.309922619971063851e-01,3.040443439071813803e-01,2.875610458635681876e+00,-2.106397370157095494e+00,-2.541023874587993170e-01,-8.942592921613190526e-01
-2.681539752832441614e+00,2.932030069736250244e+00,2.781574452567545208e+00,-2.817785603974269470e+00,2.173994540029063671e+00,2.149800636509269225e-02,-3.373483104576658231e+00,1.627622292758606370e+00,-5.782371073435274011e-01
1.954175568456095524e+00,5.458932213440241821e-01,-3.222954940334978868e+00,1.108345769387766744e+00,3.894657092890012606e-01,-5.290345824615354520e-01,1.491067936112667525e+00,2.669143201158429957e+00,-5.138758620432134494e-01
